"subid","familiarity","orientation","target_sex","target_presence","set_size","target_position","img1","img2","img3","img4","img5","img6","stimuli_combination","jitter","keypress","correct","RT"
"sub007","Familiar","Inverted","Male","Target Present",4,2,"none","f_07_1.jpg","c_m1_2.jpg","none","c_m4_1.jpg","c_m5_2.jpg","c_m1_2.jpg:c_m4_1.jpg:c_m5_2.jpg:f_07_1.jpg:none:none",0.96667,1,1,2573
"sub007","Familiar","Inverted","Male","Target Absent",6,0,"c_m8_2.jpg","c_m4_2.jpg","c_m7_1.jpg","c_m3_2.jpg","c_m5_2.jpg","c_m1_1.jpg","c_m1_1.jpg:c_m3_2.jpg:c_m4_2.jpg:c_m5_2.jpg:c_m7_1.jpg:c_m8_2.jpg",0.86667,0,1,1920.3
"sub007","Familiar","Inverted","Male","Target Present",6,3,"c_m1_2.jpg","c_m3_1.jpg","f_07_2.jpg","c_m7_2.jpg","c_m4_1.jpg","c_m8_2.jpg","c_m1_2.jpg:c_m3_1.jpg:c_m4_1.jpg:c_m7_2.jpg:c_m8_2.jpg:f_07_2.jpg",0.93333,1,1,1717.7
"sub007","Familiar","Inverted","Male","Target Present",6,1,"f_07_1.jpg","c_m1_2.jpg","c_m8_1.jpg","c_m3_2.jpg","c_m7_1.jpg","c_m4_1.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m4_1.jpg:c_m7_1.jpg:c_m8_1.jpg:f_07_1.jpg",0.91667,1,1,1098.8
"sub007","Familiar","Inverted","Male","Target Absent",6,0,"c_m1_1.jpg","c_m5_1.jpg","c_m4_1.jpg","c_m3_1.jpg","c_m7_2.jpg","c_m8_1.jpg","c_m1_1.jpg:c_m3_1.jpg:c_m4_1.jpg:c_m5_1.jpg:c_m7_2.jpg:c_m8_1.jpg",0.9,0,1,1808.8
"sub007","Familiar","Inverted","Male","Target Absent",4,0,"c_m3_1.jpg","none","c_m5_2.jpg","c_m7_1.jpg","none","c_m8_1.jpg","c_m3_1.jpg:c_m5_2.jpg:c_m7_1.jpg:c_m8_1.jpg:none:none",0.85,0,1,1154.8
"sub007","Familiar","Inverted","Male","Target Absent",2,0,"none","none","c_m1_2.jpg","none","none","c_m4_2.jpg","c_m1_2.jpg:c_m4_2.jpg:none:none:none:none",0.85,0,1,710.76
"sub007","Familiar","Inverted","Male","Target Present",2,1,"f_07_2.jpg","none","none","c_m8_1.jpg","none","none","c_m8_1.jpg:f_07_2.jpg:none:none:none:none",0.88333,1,1,580.71
"sub007","Familiar","Inverted","Male","Target Present",2,6,"none","none","c_m5_1.jpg","none","none","f_07_2.jpg","c_m5_1.jpg:f_07_2.jpg:none:none:none:none",0.83333,1,1,608.16
"sub007","Familiar","Inverted","Male","Target Present",4,5,"c_m7_1.jpg","c_m5_1.jpg","none","c_m1_2.jpg","f_07_1.jpg","none","c_m1_2.jpg:c_m5_1.jpg:c_m7_1.jpg:f_07_1.jpg:none:none",0.96667,1,1,714.02
"sub007","Familiar","Inverted","Male","Target Absent",6,0,"c_m3_2.jpg","c_m7_2.jpg","c_m1_1.jpg","c_m5_1.jpg","c_m8_1.jpg","c_m4_2.jpg","c_m1_1.jpg:c_m3_2.jpg:c_m4_2.jpg:c_m5_1.jpg:c_m7_2.jpg:c_m8_1.jpg",1,0,1,1144.1
"sub007","Familiar","Inverted","Male","Target Absent",2,0,"none","none","c_m7_2.jpg","none","none","c_m5_1.jpg","c_m5_1.jpg:c_m7_2.jpg:none:none:none:none",0.8,0,1,756.6
"sub007","Familiar","Inverted","Male","Target Present",6,4,"c_m5_2.jpg","c_m8_2.jpg","c_m3_2.jpg","f_07_2.jpg","c_m1_2.jpg","c_m7_1.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m5_2.jpg:c_m7_1.jpg:c_m8_2.jpg:f_07_2.jpg",0.9,1,1,1176.6
"sub007","Familiar","Inverted","Male","Target Present",2,3,"none","none","f_07_2.jpg","none","none","c_m1_1.jpg","c_m1_1.jpg:f_07_2.jpg:none:none:none:none",0.81667,0,0,804.11
"sub007","Familiar","Inverted","Male","Target Absent",6,0,"c_m4_2.jpg","c_m5_1.jpg","c_m8_2.jpg","c_m1_2.jpg","c_m7_2.jpg","c_m3_2.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m4_2.jpg:c_m5_1.jpg:c_m7_2.jpg:c_m8_2.jpg",0.96667,0,1,2004
"sub007","Familiar","Inverted","Male","Target Absent",4,0,"c_m1_1.jpg","none","c_m4_1.jpg","c_m8_2.jpg","none","c_m5_2.jpg","c_m1_1.jpg:c_m4_1.jpg:c_m5_2.jpg:c_m8_2.jpg:none:none",1,0,1,1397.8
"sub007","Familiar","Inverted","Male","Target Absent",4,0,"c_m1_1.jpg","c_m7_1.jpg","none","c_m8_2.jpg","c_m4_2.jpg","none","c_m1_1.jpg:c_m4_2.jpg:c_m7_1.jpg:c_m8_2.jpg:none:none",0.8,0,1,2152.4
"sub007","Familiar","Inverted","Male","Target Present",2,5,"none","c_m8_1.jpg","none","none","f_07_2.jpg","none","c_m8_1.jpg:f_07_2.jpg:none:none:none:none",1,1,1,700.39
"sub007","Familiar","Inverted","Male","Target Present",4,3,"none","c_m4_1.jpg","f_07_1.jpg","none","c_m1_2.jpg","c_m5_1.jpg","c_m1_2.jpg:c_m4_1.jpg:c_m5_1.jpg:f_07_1.jpg:none:none",0.8,1,1,1098.4
"sub007","Familiar","Inverted","Male","Target Present",2,6,"none","none","c_m7_2.jpg","none","none","f_07_1.jpg","c_m7_2.jpg:f_07_1.jpg:none:none:none:none",0.93333,1,1,1200.3
"sub007","Familiar","Inverted","Male","Target Present",4,1,"f_07_1.jpg","none","c_m5_2.jpg","c_m4_2.jpg","none","c_m7_2.jpg","c_m4_2.jpg:c_m5_2.jpg:c_m7_2.jpg:f_07_1.jpg:none:none",0.96667,1,1,1050.3
"sub007","Familiar","Inverted","Male","Target Present",2,1,"f_07_2.jpg","none","none","c_m8_2.jpg","none","none","c_m8_2.jpg:f_07_2.jpg:none:none:none:none",0.9,1,1,970.28
"sub007","Familiar","Inverted","Male","Target Present",4,6,"c_m5_2.jpg","none","c_m7_1.jpg","c_m4_2.jpg","none","f_07_2.jpg","c_m4_2.jpg:c_m5_2.jpg:c_m7_1.jpg:f_07_2.jpg:none:none",0.98333,1,1,1109.6
"sub007","Familiar","Inverted","Male","Target Absent",2,0,"none","c_m4_2.jpg","none","none","c_m5_2.jpg","none","c_m4_2.jpg:c_m5_2.jpg:none:none:none:none",0.98333,0,1,795.51
"sub007","Familiar","Inverted","Male","Target Present",2,6,"none","none","c_m1_1.jpg","none","none","f_07_2.jpg","c_m1_1.jpg:f_07_2.jpg:none:none:none:none",0.93333,1,1,822.18
"sub007","Familiar","Inverted","Male","Target Present",6,3,"c_m4_2.jpg","c_m1_1.jpg","f_07_2.jpg","c_m3_2.jpg","c_m7_1.jpg","c_m8_1.jpg","c_m1_1.jpg:c_m3_2.jpg:c_m4_2.jpg:c_m7_1.jpg:c_m8_1.jpg:f_07_2.jpg",0.81667,1,1,1103.5
"sub007","Familiar","Inverted","Male","Target Present",6,3,"c_m4_2.jpg","c_m1_2.jpg","f_07_1.jpg","c_m7_2.jpg","c_m8_1.jpg","c_m3_2.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m4_2.jpg:c_m7_2.jpg:c_m8_1.jpg:f_07_1.jpg",0.83333,1,1,933.44
"sub007","Familiar","Inverted","Male","Target Present",2,1,"f_07_2.jpg","none","none","c_m8_2.jpg","none","none","c_m8_2.jpg:f_07_2.jpg:none:none:none:none",0.83333,1,1,602.08
"sub007","Familiar","Inverted","Male","Target Absent",4,0,"c_m5_2.jpg","none","c_m1_1.jpg","c_m4_2.jpg","none","c_m3_2.jpg","c_m1_1.jpg:c_m3_2.jpg:c_m4_2.jpg:c_m5_2.jpg:none:none",0.8,0,1,1516.1
"sub007","Familiar","Inverted","Male","Target Absent",4,0,"c_m4_2.jpg","c_m5_2.jpg","none","c_m8_1.jpg","c_m3_2.jpg","none","c_m3_2.jpg:c_m4_2.jpg:c_m5_2.jpg:c_m8_1.jpg:none:none",0.81667,0,1,2033.4
"sub007","Familiar","Inverted","Male","Target Absent",6,0,"c_m7_1.jpg","c_m5_1.jpg","c_m8_1.jpg","c_m1_2.jpg","c_m4_1.jpg","c_m3_2.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m4_1.jpg:c_m5_1.jpg:c_m7_1.jpg:c_m8_1.jpg",0.93333,0,1,2250
"sub007","Familiar","Inverted","Male","Target Present",2,5,"none","c_m8_1.jpg","none","none","f_07_1.jpg","none","c_m8_1.jpg:f_07_1.jpg:none:none:none:none",1,1,1,905.93
"sub007","Familiar","Inverted","Male","Target Absent",2,0,"none","c_m7_2.jpg","none","none","c_m5_1.jpg","none","c_m5_1.jpg:c_m7_2.jpg:none:none:none:none",0.86667,0,1,743.88
"sub007","Familiar","Inverted","Male","Target Absent",4,0,"c_m8_1.jpg","c_m5_1.jpg","none","c_m4_1.jpg","c_m3_2.jpg","none","c_m3_2.jpg:c_m4_1.jpg:c_m5_1.jpg:c_m8_1.jpg:none:none",0.88333,0,1,1204.5
"sub007","Familiar","Inverted","Male","Target Present",4,2,"none","f_07_2.jpg","c_m8_1.jpg","none","c_m7_2.jpg","c_m1_2.jpg","c_m1_2.jpg:c_m7_2.jpg:c_m8_1.jpg:f_07_2.jpg:none:none",1,1,1,1246.5
"sub007","Familiar","Inverted","Male","Target Absent",6,0,"c_m5_2.jpg","c_m7_2.jpg","c_m1_1.jpg","c_m4_2.jpg","c_m3_1.jpg","c_m8_2.jpg","c_m1_1.jpg:c_m3_1.jpg:c_m4_2.jpg:c_m5_2.jpg:c_m7_2.jpg:c_m8_2.jpg",1,0,1,1967.2
"sub007","Familiar","Inverted","Male","Target Present",4,3,"none","c_m4_2.jpg","f_07_1.jpg","none","c_m7_1.jpg","c_m5_2.jpg","c_m4_2.jpg:c_m5_2.jpg:c_m7_1.jpg:f_07_1.jpg:none:none",0.93333,1,1,1234.4
"sub007","Familiar","Inverted","Female","Target Present",6,6,"c_f6_1.jpg","c_f5_2.jpg","c_f7_1.jpg","c_f3_1.jpg","c_f1_1.jpg","f_02_1.jpg","c_f1_1.jpg:c_f3_1.jpg:c_f5_2.jpg:c_f6_1.jpg:c_f7_1.jpg:f_02_1.jpg",0.91667,1,1,1549.7
"sub007","Familiar","Inverted","Female","Target Present",4,2,"c_f1_2.jpg","f_02_1.jpg","none","c_f3_2.jpg","c_f6_2.jpg","none","c_f1_2.jpg:c_f3_2.jpg:c_f6_2.jpg:f_02_1.jpg:none:none",0.83333,1,1,987.51
"sub007","Familiar","Inverted","Female","Target Present",4,2,"none","f_02_1.jpg","c_f3_2.jpg","none","c_f5_1.jpg","c_f7_2.jpg","c_f3_2.jpg:c_f5_1.jpg:c_f7_2.jpg:f_02_1.jpg:none:none",0.88333,1,1,736.09
"sub007","Familiar","Inverted","Female","Target Present",2,3,"none","none","f_02_1.jpg","none","none","c_f5_2.jpg","c_f5_2.jpg:f_02_1.jpg:none:none:none:none",0.91667,1,1,1022.8
"sub007","Familiar","Inverted","Female","Target Absent",2,0,"none","c_f6_1.jpg","none","none","c_f7_1.jpg","none","c_f6_1.jpg:c_f7_1.jpg:none:none:none:none",0.85,0,1,874.22
"sub007","Familiar","Inverted","Female","Target Present",4,4,"c_f6_2.jpg","none","c_f2_2.jpg","f_02_2.jpg","none","c_f1_2.jpg","c_f1_2.jpg:c_f2_2.jpg:c_f6_2.jpg:f_02_2.jpg:none:none",0.85,1,1,1635.3
"sub007","Familiar","Inverted","Female","Target Present",4,4,"c_f3_2.jpg","none","c_f2_1.jpg","f_02_1.jpg","none","c_f1_1.jpg","c_f1_1.jpg:c_f2_1.jpg:c_f3_2.jpg:f_02_1.jpg:none:none",0.93333,1,1,734.01
"sub007","Familiar","Inverted","Female","Target Present",2,5,"none","c_f6_2.jpg","none","none","f_02_1.jpg","none","c_f6_2.jpg:f_02_1.jpg:none:none:none:none",0.85,1,1,660.76
"sub007","Familiar","Inverted","Female","Target Absent",2,0,"none","none","c_f5_2.jpg","none","none","c_f3_1.jpg","c_f3_1.jpg:c_f5_2.jpg:none:none:none:none",0.96667,0,1,990.59
"sub007","Familiar","Inverted","Female","Target Absent",4,0,"c_f1_2.jpg","c_f2_1.jpg","none","c_f3_1.jpg","c_f5_2.jpg","none","c_f1_2.jpg:c_f2_1.jpg:c_f3_1.jpg:c_f5_2.jpg:none:none",1,0,1,1659.2
"sub007","Familiar","Inverted","Female","Target Absent",4,0,"none","c_f7_1.jpg","c_f3_2.jpg","none","c_f1_1.jpg","c_f6_2.jpg","c_f1_1.jpg:c_f3_2.jpg:c_f6_2.jpg:c_f7_1.jpg:none:none",0.95,0,1,1397.2
"sub007","Familiar","Inverted","Female","Target Present",6,3,"c_f2_1.jpg","c_f6_1.jpg","f_02_1.jpg","c_f5_1.jpg","c_f3_1.jpg","c_f1_2.jpg","c_f1_2.jpg:c_f2_1.jpg:c_f3_1.jpg:c_f5_1.jpg:c_f6_1.jpg:f_02_1.jpg",0.86667,1,1,1401.9
"sub007","Familiar","Inverted","Female","Target Absent",6,0,"c_f5_2.jpg","c_f3_2.jpg","c_f1_1.jpg","c_f6_1.jpg","c_f7_1.jpg","c_f2_1.jpg","c_f1_1.jpg:c_f2_1.jpg:c_f3_2.jpg:c_f5_2.jpg:c_f6_1.jpg:c_f7_1.jpg",0.91667,0,1,2093.9
"sub007","Familiar","Inverted","Female","Target Absent",2,0,"none","none","c_f3_1.jpg","none","none","c_f1_2.jpg","c_f1_2.jpg:c_f3_1.jpg:none:none:none:none",0.81667,0,1,638.42
"sub007","Familiar","Inverted","Female","Target Absent",6,0,"c_f7_1.jpg","c_f6_1.jpg","c_f3_1.jpg","c_f1_2.jpg","c_f2_2.jpg","c_f5_2.jpg","c_f1_2.jpg:c_f2_2.jpg:c_f3_1.jpg:c_f5_2.jpg:c_f6_1.jpg:c_f7_1.jpg",0.98333,0,1,1737.1
"sub007","Familiar","Inverted","Female","Target Present",2,5,"none","c_f6_2.jpg","none","none","f_02_1.jpg","none","c_f6_2.jpg:f_02_1.jpg:none:none:none:none",0.98333,1,1,615.7
"sub007","Familiar","Inverted","Female","Target Absent",4,0,"c_f7_2.jpg","c_f3_2.jpg","none","c_f5_2.jpg","c_f6_2.jpg","none","c_f3_2.jpg:c_f5_2.jpg:c_f6_2.jpg:c_f7_2.jpg:none:none",0.96667,0,1,1467
"sub007","Familiar","Inverted","Female","Target Present",4,5,"c_f5_2.jpg","c_f2_2.jpg","none","c_f3_1.jpg","f_02_2.jpg","none","c_f2_2.jpg:c_f3_1.jpg:c_f5_2.jpg:f_02_2.jpg:none:none",0.85,1,1,860.29
"sub007","Familiar","Inverted","Female","Target Absent",6,0,"c_f2_1.jpg","c_f5_1.jpg","c_f6_2.jpg","c_f3_2.jpg","c_f1_2.jpg","c_f7_1.jpg","c_f1_2.jpg:c_f2_1.jpg:c_f3_2.jpg:c_f5_1.jpg:c_f6_2.jpg:c_f7_1.jpg",0.91667,0,1,1486.4
"sub007","Familiar","Inverted","Female","Target Absent",4,0,"c_f6_1.jpg","c_f2_1.jpg","none","c_f1_2.jpg","c_f7_1.jpg","none","c_f1_2.jpg:c_f2_1.jpg:c_f6_1.jpg:c_f7_1.jpg:none:none",0.8,0,1,2014.9
"sub007","Familiar","Inverted","Female","Target Absent",6,0,"c_f3_2.jpg","c_f1_2.jpg","c_f6_1.jpg","c_f7_1.jpg","c_f2_2.jpg","c_f5_1.jpg","c_f1_2.jpg:c_f2_2.jpg:c_f3_2.jpg:c_f5_1.jpg:c_f6_1.jpg:c_f7_1.jpg",0.88333,0,1,1602.3
"sub007","Familiar","Inverted","Female","Target Absent",2,0,"none","c_f3_1.jpg","none","none","c_f7_2.jpg","none","c_f3_1.jpg:c_f7_2.jpg:none:none:none:none",0.86667,0,1,654.14
"sub007","Familiar","Inverted","Female","Target Present",6,3,"c_f6_2.jpg","c_f2_2.jpg","f_02_1.jpg","c_f5_2.jpg","c_f3_2.jpg","c_f7_2.jpg","c_f2_2.jpg:c_f3_2.jpg:c_f5_2.jpg:c_f6_2.jpg:c_f7_2.jpg:f_02_1.jpg",0.83333,1,1,1600.2
"sub007","Familiar","Inverted","Female","Target Present",6,4,"c_f3_1.jpg","c_f1_2.jpg","c_f2_1.jpg","f_02_2.jpg","c_f6_2.jpg","c_f5_2.jpg","c_f1_2.jpg:c_f2_1.jpg:c_f3_1.jpg:c_f5_2.jpg:c_f6_2.jpg:f_02_2.jpg",0.83333,1,1,1012.3
"sub007","Familiar","Inverted","Female","Target Absent",4,0,"c_f2_2.jpg","c_f7_2.jpg","none","c_f1_2.jpg","c_f3_1.jpg","none","c_f1_2.jpg:c_f2_2.jpg:c_f3_1.jpg:c_f7_2.jpg:none:none",0.88333,0,1,1400.1
"sub007","Familiar","Inverted","Female","Target Absent",6,0,"c_f1_1.jpg","c_f3_1.jpg","c_f5_2.jpg","c_f6_1.jpg","c_f7_1.jpg","c_f2_1.jpg","c_f1_1.jpg:c_f2_1.jpg:c_f3_1.jpg:c_f5_2.jpg:c_f6_1.jpg:c_f7_1.jpg",0.81667,0,1,1652.2
"sub007","Familiar","Inverted","Female","Target Present",4,2,"none","f_02_2.jpg","c_f7_2.jpg","none","c_f6_2.jpg","c_f2_1.jpg","c_f2_1.jpg:c_f6_2.jpg:c_f7_2.jpg:f_02_2.jpg:none:none",0.91667,1,1,1214.2
"sub007","Familiar","Inverted","Female","Target Present",6,1,"f_02_2.jpg","c_f6_1.jpg","c_f3_1.jpg","c_f2_2.jpg","c_f1_1.jpg","c_f5_1.jpg","c_f1_1.jpg:c_f2_2.jpg:c_f3_1.jpg:c_f5_1.jpg:c_f6_1.jpg:f_02_2.jpg",0.9,1,1,1169.9
"sub007","Familiar","Inverted","Female","Target Absent",6,0,"c_f7_1.jpg","c_f5_2.jpg","c_f2_1.jpg","c_f3_2.jpg","c_f1_2.jpg","c_f6_2.jpg","c_f1_2.jpg:c_f2_1.jpg:c_f3_2.jpg:c_f5_2.jpg:c_f6_2.jpg:c_f7_1.jpg",0.95,0,1,2207.2
"sub007","Familiar","Inverted","Female","Target Present",4,1,"f_02_1.jpg","none","c_f3_2.jpg","c_f2_1.jpg","none","c_f1_2.jpg","c_f1_2.jpg:c_f2_1.jpg:c_f3_2.jpg:f_02_1.jpg:none:none",0.95,1,1,643.29
